,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,-0.0,15.45167703353806,7.409544662839151,5.07880904691832,11.540100172891673,8.899034187621623,7.310175973593645,6.702972080082723,10.74284158717985,10.251771403106071,11.347601968168972,7.004894979386796,6.870751606627595,9.935682024410717,10.874691514336357,13.411885033538248,4.164808402995113,10.38500524263789,6.841415217501841,6.564483235065802,7.7147179156214545,12.301768746038398,17.891950884472497
1,15.45167703353806,-0.0,8.074258196941424,13.025317520086107,15.905757166023271,18.362292373342402,13.61541456488195,10.453652047317389,13.122901204346235,8.78352330607845,4.797548544692568,12.00100930896772,16.40551101005339,18.246577343646177,13.956129322104033,5.379944647202575,8.91395309854717,17.08507067499128,9.138633147153728,13.609123532234221,9.926313064911158,14.882932013901646,9.398337069781785
2,7.409544662839151,8.074258196941424,-0.0,7.421173539981762,9.75731980490855,9.374932639835716,8.399869865177857,5.55295960367314,9.771097610885263,11.132601927142115,10.5594634618244,4.308622914454306,8.921098382244251,12.22655930394559,8.823000114284977,8.651153925432487,4.497629951746215,14.336293738337844,6.519128014407481,7.139709680761613,6.668993415897817,8.582074483296433,9.41698952059806
3,5.07880904691832,13.025317520086107,7.421173539981762,-0.0,10.539219400058789,7.470466777519186,6.408685068070256,5.702980873253743,10.918469556014703,12.831968518775126,12.118538069138278,5.588150513123733,6.217910464037637,6.800611667841449,8.642425218143687,12.466968125526805,6.829504162665294,7.418470716862163,7.336736840869923,5.303474155309868,8.520187764555843,13.23690402704079,16.222756431836366
4,11.540100172891673,15.905757166023271,9.75731980490855,10.539219400058789,-0.0,10.376457869371391,7.269612486015856,13.510208001875082,14.27493725848058,15.562773233034475,15.51468465153422,11.860780404106158,14.212905950771283,14.05030988049969,17.761396363834116,15.60692215813682,9.113800477985928,9.238061419441431,9.198605515492186,9.543867236178354,8.56245472646943,16.030426260964045,18.0825079990639
5,8.899034187621623,18.362292373342402,9.374932639835716,7.470466777519186,10.376457869371391,-0.0,8.962001597633419,8.102537787340541,11.178232705639612,16.141787550623427,16.518055021140725,7.195015910771156,14.056943478755269,11.066512957059054,11.170173972145935,15.609491163443643,10.622449339512382,9.453238726465814,9.209431742136596,6.736374518552306,11.264869926840129,12.71689741500992,14.5156879316057
6,7.310175973593645,13.61541456488195,8.399869865177857,6.408685068070256,7.269612486015856,8.962001597633419,-0.0,7.417284861303103,6.685163275932456,11.265038690720925,10.72744817227972,5.77509342486732,8.660942585276093,8.153688940495494,6.888368409257091,9.264442061112566,8.79097821364719,6.899077013882006,4.268445310089909,5.758303652079036,7.542825126691633,16.650118719412003,15.529027937495158
7,6.702972080082723,10.453652047317389,5.55295960367314,5.702980873253743,13.510208001875082,8.102537787340541,7.417284861303103,-0.0,8.196321727475251,8.725799124065146,9.010458909082882,3.8406765305554686,10.148272556151825,9.625546838042231,6.703262982665588,8.448210109858461,5.9280157999226235,9.453096274432891,4.07208918840957,5.2769441437543,10.462506181137465,11.118472903681289,13.084460879551788
8,10.74284158717985,13.122901204346235,9.771097610885263,10.918469556014703,14.27493725848058,11.178232705639612,6.685163275932456,8.196321727475251,-0.0,11.157164357262586,10.448705182034942,7.718114581307729,14.162142370737907,13.847233832922019,7.604971485301641,8.371249011601632,8.28921685900796,15.341419146833696,6.183734972670177,9.70919329971206,9.03039705436393,19.37898666807401,14.50404110057133
9,10.251771403106071,8.78352330607845,11.132601927142115,12.831968518775126,15.562773233034475,16.141787550623427,11.265038690720925,8.725799124065146,11.157164357262586,-0.0,8.102730549107807,11.027702594729396,14.846742521437207,15.834345303483232,11.821236535833549,9.160911720486366,6.79430368515912,13.155375892973304,9.146437879043036,14.975239902197162,10.414583588773118,18.454603580851895,19.13968819515434
10,11.347601968168972,4.797548544692568,10.5594634618244,12.118538069138278,15.51468465153422,16.518055021140725,10.72744817227972,9.010458909082882,10.448705182034942,8.102730549107807,-0.0,9.917470621776134,11.555493539713503,17.98031627648081,10.888513050256147,4.266920351683722,7.0050152739356335,18.941416818868717,8.696888413035593,12.322312087608505,7.169251597469026,18.25041527651724,10.535149653041344
11,7.004894979386796,12.00100930896772,4.308622914454306,5.588150513123733,11.860780404106158,7.195015910771156,5.77509342486732,3.8406765305554686,7.718114581307729,11.027702594729396,9.917470621776134,-0.0,8.61904941892699,10.054137977114072,7.894315186819512,8.858505117579941,5.688645704404902,10.075219236237794,4.969566136159324,4.862085963339808,8.773214690171251,11.077691185123577,12.559857797598903
12,6.870751606627595,16.40551101005339,8.921098382244251,6.217910464037637,14.212905950771283,14.056943478755269,8.660942585276093,10.148272556151825,14.162142370737907,14.846742521437207,11.555493539713503,8.61904941892699,-0.0,9.764700405133853,8.76966642814648,13.139929827229139,5.998413977321768,10.369896071385394,6.377065499671742,9.313435644630399,7.446966972249497,17.8976975840712,19.193368884936508
13,9.935682024410717,18.246577343646177,12.22655930394559,6.800611667841449,14.05030988049969,11.066512957059054,8.153688940495494,9.625546838042231,13.847233832922019,15.834345303483232,17.98031627648081,10.054137977114072,9.764700405133853,-0.0,10.955162779534332,17.108191243393122,9.616765038375569,4.867867227789882,9.018780181704448,6.706076147612105,13.855944641464436,17.940061100404996,25.07464936572822
14,10.874691514336357,13.956129322104033,8.823000114284977,8.642425218143687,17.761396363834116,11.170173972145935,6.888368409257091,6.703262982665588,7.604971485301641,11.821236535833549,10.888513050256147,7.894315186819512,8.76966642814648,10.955162779534332,-0.0,9.682883292889407,9.218062808572839,13.258106664833319,5.3931647285462745,7.806074890419597,9.939997562293641,17.948300588259094,18.942136904627123
15,13.411885033538248,5.379944647202575,8.651153925432487,12.466968125526805,15.60692215813682,15.609491163443643,9.264442061112566,8.448210109858461,8.371249011601632,9.160911720486366,4.266920351683722,8.858505117579941,13.139929827229139,17.108191243393122,9.682883292889407,-0.0,7.51233042907387,16.50385567940847,6.344233513810063,11.61058695675939,8.387289714326318,20.041688329882927,11.227648445068944
16,4.164808402995113,8.91395309854717,4.497629951746215,6.829504162665294,9.113800477985928,10.622449339512382,8.79097821364719,5.9280157999226235,8.28921685900796,6.79430368515912,7.0050152739356335,5.688645704404902,5.998413977321768,9.616765038375569,9.218062808572839,7.51233042907387,-0.0,10.360000176139245,5.4765365577793075,9.026561503367253,5.40768232233219,12.63280794383482,13.260799525831743
17,10.38500524263789,17.08507067499128,14.336293738337844,7.418470716862163,9.238061419441431,9.453238726465814,6.899077013882006,9.453096274432891,15.341419146833696,13.155375892973304,18.941416818868717,10.075219236237794,10.369896071385394,4.867867227789882,13.258106664833319,16.50385567940847,10.360000176139245,-0.0,7.525261655687594,7.971587531449444,13.768980781241318,20.514678070117814,27.29494218263238
18,6.841415217501841,9.138633147153728,6.519128014407481,7.336736840869923,9.198605515492186,9.209431742136596,4.268445310089909,4.07208918840957,6.183734972670177,9.146437879043036,8.696888413035593,4.969566136159324,6.377065499671742,9.018780181704448,5.3931647285462745,6.344233513810063,5.4765365577793075,7.525261655687594,-0.0,4.903576647499295,7.10848332674717,15.612759239338438,13.510075728220837
19,6.564483235065802,13.609123532234221,7.139709680761613,5.303474155309868,9.543867236178354,6.736374518552306,5.758303652079036,5.2769441437543,9.70919329971206,14.975239902197162,12.322312087608505,4.862085963339808,9.313435644630399,6.706076147612105,7.806074890419597,11.61058695675939,9.026561503367253,7.971587531449444,4.903576647499295,-0.0,9.417752234947818,18.276462492160604,16.578644471322672
20,7.7147179156214545,9.926313064911158,6.668993415897817,8.520187764555843,8.56245472646943,11.264869926840129,7.542825126691633,10.462506181137465,9.03039705436393,10.414583588773118,7.169251597469026,8.773214690171251,7.446966972249497,13.855944641464436,9.939997562293641,8.387289714326318,5.40768232233219,13.768980781241318,7.10848332674717,9.417752234947818,-0.0,12.470889617110975,11.443318466361722
21,12.301768746038398,14.882932013901646,8.582074483296433,13.23690402704079,16.030426260964045,12.71689741500992,16.650118719412003,11.118472903681289,19.37898666807401,18.454603580851895,18.25041527651724,11.077691185123577,17.8976975840712,17.940061100404996,17.948300588259094,20.041688329882927,12.63280794383482,20.514678070117814,15.612759239338438,18.276462492160604,12.470889617110975,-0.0,7.217817388830661
22,17.891950884472497,9.398337069781785,9.41698952059806,16.222756431836366,18.0825079990639,14.5156879316057,15.529027937495158,13.084460879551788,14.50404110057133,19.13968819515434,10.535149653041344,12.559857797598903,19.193368884936508,25.07464936572822,18.942136904627123,11.227648445068944,13.260799525831743,27.29494218263238,13.510075728220837,16.578644471322672,11.443318466361722,7.217817388830661,-0.0
